dt,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Price,istest,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_Б26 легированный (Ni 9,3%), РФ CPT, руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Чугун_FOB Бразилия Юг, $/т","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","Лом_3А, РФ FCA ж/д Кемеровская обл, руб./т, без НДС","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Чугун_CFR Западная Европа, $/т","Лом_3А, РФ FCA ж/д Челябинская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д ХМАО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Лом_3А, РФ FCA ж/д Самарская обл, руб./т, без НДС","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д Нижегородская обл, руб./т, без НДС","Чугун_CFR NOLA США, $/т","Лом_3А, РФ FCA ж/д Новосибирская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д Свердловская обл, руб./т, без НДС","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т"
2019-02-25,100.82,7.75,37700.0,0.0,10250.0,295.0,19142.0,16898.0,18686.0,88.0,357.5,7700.0,100.5,27450.0,27950.0,316.0,285.0,335.0,28000.0,330.0,7150.0,90000.0,17445.983606557376,17442.0,425.0,75.5,11125.0,525.0,13625.0,17486.0,10150.0,343.0,15800.0,3300.0,4565.0,22525.0,206.0,7175.0,282.5,18291.0,11200.0,490.0,19400.0,16566.0,320.0,322.5,16993.0,9331.0,6725.0,0.0,357.5,0.0,18353.0,350.0,6360.0,4191.0,3052.0,48.0,64.0,101.0,84.0,128.5
2019-03-04,100.82,7.75,40200.0,0.0,10250.0,285.0,20030.0,17333.0,18848.0,85.0,355.0,7700.0,97.5,27450.0,27950.0,300.0,275.0,335.0,28000.0,325.0,7150.0,90000.0,17440.614754098362,17967.0,425.0,72.5,11125.0,525.0,13625.0,18094.0,10150.0,345.0,15800.0,3300.0,4565.0,22525.0,209.0,7175.0,280.0,18852.0,11200.0,490.0,19400.0,16566.0,310.0,322.5,16993.0,9331.0,6725.0,0.0,357.5,0.0,18353.0,347.5,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5
2019-03-11,100.82,7.75,40200.0,0.0,10200.0,293.0,20701.0,18006.0,19328.0,87.0,355.0,7700.0,95.0,27450.0,27950.0,302.0,287.0,347.0,28000.0,335.0,7100.0,90000.0,17435.245901639344,18920.0,425.0,74.5,11050.0,525.0,13550.0,18587.0,10150.0,345.0,15800.0,3765.0,5000.0,23025.0,211.0,7760.0,280.0,19808.0,11200.0,490.0,19400.0,16566.0,320.0,322.5,16993.0,9305.0,6725.0,0.0,360.0,0.0,18353.0,347.5,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5
2019-03-18,100.82,7.75,39900.0,0.0,10200.0,295.0,20774.0,18119.0,19902.0,85.0,357.5,7700.0,94.0,27450.0,27950.0,305.0,287.0,347.0,28000.0,340.0,7100.0,90000.0,17429.877049180326,18915.0,425.0,73.5,11050.0,525.0,13550.0,19010.0,10150.0,350.0,15800.0,3765.0,5000.0,23025.0,210.0,7760.0,290.0,19902.0,11200.0,490.0,19400.0,16566.0,323.0,322.5,16993.0,9305.0,6725.0,0.0,371.0,0.0,18353.0,355.0,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5
2019-03-25,100.82,7.75,39400.0,0.0,10200.0,295.0,20741.0,18421.0,19600.0,86.0,360.0,7700.0,94.0,27450.0,27950.0,305.0,287.0,347.0,28000.0,345.0,7100.0,90000.0,17424.508196721312,18922.0,425.0,74.5,11050.0,525.0,13550.0,18545.0,10150.0,345.0,15800.0,3765.0,5000.0,23025.0,209.0,7760.0,310.0,19961.0,11200.0,490.0,19400.0,16566.0,323.0,322.5,16993.0,9305.0,6725.0,0.0,368.0,0.0,18353.0,362.5,7120.0,4621.0,3668.0,55.0,71.0,113.0,98.0,142.5
2019-04-01,100.82,7.75,39300.0,0.0,10200.0,292.0,20442.0,18699.0,19208.0,85.0,360.0,7700.0,93.0,27450.0,27950.0,302.0,287.0,347.0,28000.0,340.0,7100.0,90000.0,17419.139344262294,18494.0,425.0,74.5,11050.0,525.0,13550.0,18241.0,10150.0,355.0,15800.0,3765.0,5000.0,23025.0,204.0,7760.0,310.0,19560.0,11200.0,490.0,19400.0,16566.0,319.0,322.5,16993.0,9305.0,6725.0,0.0,368.0,0.0,18353.0,355.0,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5
2019-04-08,100.82,7.75,39500.0,0.0,10525.0,287.0,19304.0,18208.0,18445.0,91.0,360.0,7700.0,93.0,27450.0,27950.0,296.0,282.0,347.0,28000.0,335.0,7350.0,90000.0,17413.77049180328,17493.0,425.0,81.0,11400.0,525.0,13700.0,17151.0,10150.0,350.0,15800.0,3792.5,5100.0,22200.0,198.0,7805.0,307.5,19078.0,11425.0,490.0,19400.0,16566.0,313.0,322.5,16993.0,9455.0,6650.0,0.0,370.0,0.0,18353.0,347.5,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5
2019-04-15,100.82,7.75,39500.0,0.0,10525.0,280.0,18955.0,17972.0,18201.0,95.0,360.0,7700.0,99.0,27450.0,27950.0,288.0,275.0,347.0,28000.0,335.0,7350.0,90000.0,17408.40163934426,16886.0,425.0,85.5,11400.0,525.0,13700.0,16903.0,10150.0,355.0,15800.0,3792.5,5100.0,22200.0,199.0,7805.0,302.5,18488.0,11425.0,490.0,19400.0,16566.0,306.0,322.5,16993.0,9455.0,6650.0,0.0,372.5,0.0,18353.0,347.5,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5
2019-04-22,100.82,7.75,39300.0,0.0,10525.0,287.0,17491.0,17523.0,16985.0,93.0,357.5,7700.0,98.0,27450.0,27950.0,293.0,282.0,335.0,28000.0,335.0,7350.0,90000.0,17403.032786885247,16234.0,425.0,84.0,11400.0,525.0,13700.0,15685.0,10150.0,350.0,15800.0,3792.5,5100.0,22200.0,202.0,7805.0,300.0,17751.0,11425.0,490.0,19400.0,16566.0,312.0,322.5,16993.0,9455.0,6650.0,0.0,355.0,0.0,18353.0,352.5,7718.0,5043.0,3989.0,62.0,79.0,122.0,97.0,139.5
2019-04-29,100.82,7.75,39300.0,0.0,10525.0,285.0,16696.0,17174.0,16652.0,93.0,355.0,7700.0,98.0,27450.0,27950.0,290.0,280.0,330.0,28000.0,315.0,7350.0,90000.0,17397.66393442623,16141.0,425.0,84.0,11400.0,525.0,13700.0,15349.0,10150.0,350.0,15800.0,3792.5,5100.0,22200.0,201.0,7805.0,297.5,17602.0,11425.0,490.0,19400.0,16566.0,310.0,322.5,16993.0,9455.0,6650.0,0.0,350.0,0.0,18353.0,350.0,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5
2019-05-06,100.82,7.75,39300.0,0.0,10300.0,275.0,16724.0,16760.0,16530.0,94.0,355.0,7700.0,99.0,27450.0,27950.0,286.0,267.0,330.0,28000.0,315.0,7175.0,90000.0,17392.29508196721,16132.0,425.0,85.0,11150.0,525.0,13700.0,15287.0,9750.0,337.0,15800.0,3900.0,4975.0,21950.0,203.0,7890.0,292.5,17360.0,11025.0,490.0,19400.0,16566.0,303.0,322.5,16993.0,9190.0,6462.5,0.0,356.0,0.0,18353.0,347.5,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5
2019-05-13,100.82,7.75,40300.0,0.0,10300.0,265.0,16045.0,16530.0,16116.0,95.0,356.0,7700.0,102.0,27450.0,27950.0,275.0,260.0,330.0,28000.0,310.0,7175.0,90000.0,17386.926229508197,15699.0,425.0,85.0,11150.0,525.0,13700.0,14933.0,9750.0,337.0,15800.0,3900.0,4975.0,21950.0,207.0,7890.0,287.5,16972.0,11025.0,490.0,19400.0,16566.0,290.0,322.5,16993.0,9190.0,6462.5,0.0,356.0,0.0,18353.0,345.0,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5
2019-05-20,100.82,7.75,40000.0,0.0,10300.0,269.0,15682.0,16563.0,16074.0,96.0,358.5,7700.0,108.0,27450.0,27950.0,279.0,258.0,330.0,28000.0,305.0,7175.0,90000.0,17381.55737704918,15236.0,425.0,86.0,11150.0,525.0,13700.0,14867.0,9750.0,335.0,15800.0,3900.0,4975.0,21950.0,208.0,7890.0,290.0,16812.0,11025.0,490.0,19400.0,16566.0,294.0,322.5,16993.0,9190.0,6462.5,0.0,356.0,0.0,18353.0,352.5,7727.0,5151.0,3994.0,64.0,79.0,123.0,100.0,146.5
2019-05-27,100.82,7.75,40200.0,0.0,10300.0,285.0,15669.0,16108.0,16044.0,103.0,359.5,7700.0,108.0,27450.0,27950.0,292.0,275.0,330.0,28000.0,305.0,7175.0,90000.0,17376.188524590165,14890.0,425.0,95.0,11150.0,525.0,13700.0,14811.0,9750.0,337.0,15800.0,3900.0,4975.0,21950.0,205.0,7890.0,297.5,16438.0,11025.0,490.0,19400.0,16566.0,310.0,322.5,16993.0,9190.0,6462.5,0.0,355.0,0.0,18353.0,355.0,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5
2019-06-03,100.82,7.75,40200.0,0.0,10300.0,280.0,15554.0,15793.0,15921.0,103.0,360.0,7700.0,109.0,27450.0,27950.0,290.0,272.0,330.0,28000.0,310.0,7175.0,90000.0,17370.819672131147,14391.0,425.0,95.0,11150.0,525.0,13700.0,14686.0,9750.0,335.0,15800.0,3900.0,4975.0,21950.0,202.0,7890.0,292.5,16118.0,11025.0,490.0,19400.0,16566.0,303.0,322.5,16993.0,9190.0,6462.5,0.0,353.5,0.0,18353.0,350.0,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5
2019-06-10,100.82,7.75,40300.0,0.0,10350.0,282.0,15391.0,15500.0,15636.0,99.0,355.0,7700.0,110.0,27450.0,27950.0,290.0,273.0,330.0,28000.0,311.0,7225.0,90000.0,17365.450819672133,14449.0,425.0,92.5,11225.0,525.0,13700.0,14176.0,9750.0,333.0,15800.0,3690.0,5225.0,21950.0,200.0,7425.0,287.5,16094.0,11075.0,490.0,19400.0,16566.0,298.0,322.5,16993.0,9180.0,6037.5,0.0,347.5,0.0,18353.0,345.0,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5
2019-06-17,100.82,7.5,41500.0,0.0,10350.0,270.0,15565.0,15530.0,15632.0,107.0,351.0,7700.0,117.0,27450.0,27950.0,275.0,259.0,320.0,28000.0,305.0,7225.0,90000.0,17360.081967213115,14449.0,425.0,99.5,11225.0,525.0,13700.0,14097.0,9750.0,327.0,15800.0,3690.0,5225.0,21950.0,197.0,7425.0,277.5,16051.0,11075.0,490.0,19400.0,16566.0,290.0,322.5,16993.0,9180.0,6037.5,0.0,345.0,0.0,18353.0,337.5,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5
2019-06-24,100.82,7.5,40500.0,0.0,10350.0,256.0,15525.0,15578.0,15636.0,114.0,347.5,7700.0,123.0,27450.0,27950.0,265.0,250.0,315.0,28000.0,305.0,7225.0,90000.0,17354.713114754097,14821.0,425.0,106.5,11225.0,525.0,13700.0,14371.0,9750.0,327.0,15800.0,3690.0,5225.0,21950.0,195.0,7425.0,267.5,16142.0,11075.0,490.0,19400.0,16566.0,279.0,322.5,16993.0,9180.0,6037.5,0.0,345.0,0.0,18353.0,337.5,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5
2019-07-01,100.82,7.5,40500.0,0.0,10350.0,260.0,15670.0,15608.0,16431.0,116.0,348.5,7700.0,125.0,27450.0,27950.0,268.0,257.0,315.0,28000.0,300.0,7225.0,90000.0,17349.344262295082,14991.0,425.0,108.5,11225.0,525.0,13700.0,15299.0,9750.0,332.0,15800.0,3690.0,5225.0,21950.0,193.0,7425.0,270.0,16404.0,11075.0,490.0,19400.0,16566.0,285.0,322.5,16993.0,9180.0,6037.5,0.0,354.0,0.0,18353.0,340.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5
2019-07-08,100.82,7.5,40300.0,0.0,8825.0,274.0,16603.0,15678.0,16626.0,122.0,353.5,6200.0,130.0,27450.0,27950.0,278.0,268.0,315.0,28000.0,305.0,6525.0,90000.0,17343.975409836065,15294.0,425.0,116.0,9925.0,525.0,12525.0,15474.0,8950.0,335.0,15800.0,3050.0,5275.0,21850.0,189.0,7410.0,270.0,17049.0,9550.0,490.0,19400.0,16566.0,298.0,322.5,16993.0,8154.0,5575.0,0.0,354.0,0.0,18353.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5
2019-07-15,100.82,7.5,39800.0,0.0,8825.0,270.0,17730.0,15866.0,17132.0,120.0,357.5,6200.0,127.5,27450.0,27950.0,275.0,265.0,315.0,28000.0,305.0,6525.0,90000.0,17338.60655737705,15883.0,425.0,114.5,9925.0,525.0,12525.0,15935.0,8950.0,345.0,15800.0,3050.0,5275.0,21850.0,185.0,7410.0,265.0,17411.0,9550.0,490.0,19400.0,16566.0,295.0,322.5,16993.0,8154.0,5575.0,0.0,360.0,0.0,18353.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5
2019-07-22,100.82,7.5,39800.0,0.0,8825.0,269.0,17843.0,15882.0,17509.0,121.0,359.0,6200.0,128.5,27450.0,27950.0,273.0,265.0,320.0,28000.0,305.0,6525.0,90000.0,17333.237704918032,16238.0,425.0,115.5,9925.0,525.0,12525.0,16282.0,8950.0,345.0,15800.0,3050.0,5275.0,21850.0,180.0,7410.0,265.0,17571.0,9550.0,490.0,19400.0,16566.0,294.0,322.5,16993.0,8154.0,5575.0,0.0,362.5,0.0,18353.0,350.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5
2019-07-29,100.82,7.25,40200.0,0.0,8825.0,269.0,18359.0,15926.0,17591.0,117.0,357.5,6200.0,124.5,27450.0,27950.0,273.0,265.0,320.0,28000.0,305.0,6525.0,90000.0,17327.868852459018,16254.0,425.0,111.5,9925.0,525.0,12525.0,16320.0,8950.0,345.0,15800.0,3050.0,5275.0,21850.0,174.0,7410.0,265.0,17543.0,9550.0,490.0,19400.0,16566.0,294.0,322.5,16993.0,8154.0,5575.0,0.0,362.5,0.0,18353.0,350.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5
2019-08-05,100.82,7.25,40300.0,0.0,8250.0,270.0,18523.0,15712.0,17521.0,116.0,359.0,6200.0,124.0,27450.0,27950.0,273.0,265.0,345.0,28000.0,305.0,6250.0,90000.0,17322.5,16227.0,425.0,110.5,9300.0,525.0,12150.0,16334.0,8950.0,345.0,15800.0,3475.0,5675.0,21850.0,165.0,8170.0,265.0,17583.0,9225.0,490.0,19400.0,16566.0,292.0,322.5,16993.0,7913.0,5575.0,0.0,364.5,0.0,18353.0,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5
2019-08-12,100.82,7.25,39200.0,0.0,8250.0,268.0,18634.0,15744.0,17370.0,96.0,357.5,6200.0,106.0,27450.0,27950.0,269.0,265.0,340.0,28000.0,304.0,6250.0,90000.0,17317.131147540982,16074.0,425.0,90.5,9300.0,525.0,12150.0,16266.0,8950.0,342.0,15800.0,3475.0,5675.0,21850.0,159.0,8170.0,265.0,17545.0,9225.0,490.0,19400.0,16566.0,289.0,322.5,16993.0,7913.0,5575.0,0.0,360.0,0.0,18353.0,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5
2019-08-19,100.82,7.25,38700.0,0.0,8250.0,260.0,18262.0,15766.0,17177.0,89.0,357.5,6200.0,100.0,27450.0,27950.0,269.0,260.0,340.0,28000.0,304.0,6250.0,90000.0,17311.762295081968,15747.0,425.0,83.5,9300.0,525.0,12150.0,16078.0,8950.0,342.0,15800.0,3475.0,5675.0,21850.0,156.0,8170.0,265.0,17508.0,9225.0,490.0,19400.0,16566.0,284.0,322.5,16993.0,7913.0,5575.0,0.0,363.5,0.0,18353.0,352.5,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5
2019-08-26,100.82,7.25,38200.0,0.0,8250.0,250.0,17569.0,15722.0,16854.0,87.0,357.5,6200.0,98.0,27450.0,27950.0,260.0,255.0,335.0,28000.0,304.0,6250.0,90000.0,17306.39344262295,15613.0,425.0,81.5,9300.0,525.0,12150.0,15756.0,8950.0,340.0,15800.0,3475.0,5675.0,21850.0,153.0,8170.0,262.5,17437.0,9225.0,490.0,19400.0,16566.0,279.0,322.5,16993.0,7913.0,5575.0,0.0,357.5,0.0,18353.0,347.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5
2019-09-02,100.82,7.25,37700.0,0.0,8250.0,242.0,17403.0,15773.0,16883.0,84.0,355.0,6200.0,95.0,27450.0,27950.0,246.0,245.0,330.0,28000.0,295.0,6250.0,90000.0,17301.024590163935,15599.0,425.0,78.5,9300.0,525.0,12150.0,15686.0,8950.0,335.0,15800.0,3475.0,5675.0,21850.0,154.0,8170.0,260.0,17344.0,9225.0,490.0,19400.0,16566.0,270.0,322.5,16993.0,7913.0,5575.0,0.0,355.0,0.0,18353.0,345.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5
2019-09-09,100.82,7.0,36900.0,0.0,7650.0,225.0,16385.0,15924.0,16311.0,90.0,332.5,6200.0,97.0,27450.0,27950.0,228.0,226.0,315.0,28000.0,292.0,5825.0,90000.0,17295.655737704918,14776.0,425.0,84.5,8625.0,525.0,12150.0,14959.0,8950.0,325.0,15800.0,3725.0,5300.0,21850.0,154.0,7050.0,247.5,16472.0,8725.0,490.0,19400.0,16566.0,253.0,322.5,16993.0,7615.0,5575.0,0.0,340.0,0.0,18353.0,330.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5
2019-09-16,100.82,7.0,36200.0,0.0,7650.0,213.0,16427.0,15953.0,15958.0,95.0,332.5,6200.0,97.0,27450.0,27950.0,215.0,212.0,310.0,28000.0,277.0,5825.0,90000.0,17290.286885245903,14739.0,425.0,88.5,8625.0,525.0,12150.0,14702.0,8950.0,320.0,15800.0,3725.0,5300.0,21850.0,150.0,7050.0,242.5,16391.0,8725.0,490.0,19400.0,16566.0,240.0,322.5,16993.0,7615.0,5575.0,0.0,340.0,0.0,18353.0,327.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5
2019-09-23,100.82,7.0,35000.0,0.0,7650.0,205.0,15921.0,15702.0,15813.0,95.0,324.0,6200.0,100.5,27450.0,27950.0,208.0,200.0,305.0,28000.0,260.0,5825.0,90000.0,17284.918032786885,14498.0,425.0,88.5,8625.0,525.0,12150.0,14403.0,8950.0,315.0,15800.0,3725.0,5300.0,21850.0,143.0,7050.0,240.0,16172.0,8725.0,490.0,19400.0,16566.0,233.0,322.5,16993.0,7615.0,5575.0,0.0,322.5,0.0,18353.0,325.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5
2019-09-30,100.82,7.0,34200.0,0.0,7650.0,199.0,15688.0,15270.0,15198.0,91.0,312.5,6200.0,102.0,27450.0,27950.0,200.0,192.0,285.0,28000.0,258.0,5825.0,90000.0,17279.549180327867,14144.0,425.0,85.0,8625.0,525.0,12150.0,13765.0,8950.0,300.0,15800.0,3725.0,5300.0,21850.0,138.0,7050.0,232.5,16068.0,8725.0,490.0,19400.0,16566.0,225.0,322.5,16993.0,7615.0,5575.0,0.0,305.0,0.0,18353.0,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5
2019-10-07,100.82,7.0,33500.0,0.0,6525.0,199.0,14825.0,14832.0,14905.0,94.0,302.5,5125.0,105.0,27450.0,27950.0,201.0,194.0,280.0,28000.0,245.0,5300.0,90000.0,17274.180327868853,13578.0,425.0,88.0,7850.0,525.0,11525.0,13447.0,7600.0,300.0,15800.0,2475.0,4125.0,20750.0,146.0,5275.0,232.5,15566.0,7100.0,490.0,19400.0,16566.0,227.0,322.5,16993.0,6605.0,5075.0,0.0,302.5,0.0,18353.0,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5
2019-10-14,100.82,7.0,33300.0,0.0,6525.0,207.0,14292.0,14919.0,14432.0,93.0,300.0,5125.0,104.0,27450.0,27950.0,208.0,204.0,275.0,28000.0,242.0,5300.0,90000.0,17268.811475409835,13267.0,425.0,87.0,7850.0,525.0,11525.0,13274.0,7600.0,280.0,15800.0,2475.0,4125.0,20750.0,148.0,5275.0,232.5,15105.0,7100.0,490.0,19400.0,16566.0,233.0,322.5,16993.0,6605.0,5075.0,0.0,290.0,0.0,18353.0,300.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5
2019-10-21,100.82,7.0,33500.0,0.0,6525.0,216.0,14245.0,14844.0,14326.0,88.0,302.5,5125.0,99.0,27450.0,27950.0,218.0,210.0,280.0,28000.0,242.0,5300.0,90000.0,17263.44262295082,13033.0,425.0,82.0,7850.0,525.0,11525.0,13166.0,7600.0,280.0,15800.0,2475.0,4125.0,20750.0,152.0,5275.0,242.5,14668.0,7100.0,490.0,19400.0,16566.0,241.0,317.5,16993.0,6605.0,5075.0,0.0,297.5,0.0,18353.0,302.5,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5
2019-10-28,100.82,6.5,33300.0,0.0,6525.0,225.0,14262.0,14479.0,14252.0,87.0,306.0,5125.0,99.0,27450.0,27950.0,230.0,220.0,285.0,28000.0,248.0,5300.0,90000.0,17258.073770491803,12908.0,425.0,82.0,7850.0,525.0,11525.0,13172.0,7600.0,285.0,15800.0,2475.0,4125.0,20750.0,150.0,5275.0,252.5,14573.0,7100.0,490.0,19400.0,16566.0,250.0,317.5,16993.0,6605.0,5075.0,0.0,309.5,0.0,18353.0,305.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5
2019-11-04,100.82,6.5,33800.0,0.0,6525.0,230.0,14426.0,12937.0,14110.0,85.0,309.5,5125.0,99.0,27450.0,27950.0,232.0,225.0,285.0,28000.0,258.0,5300.0,90000.0,17252.70491803279,12181.0,425.0,79.0,7850.0,525.0,11525.0,12878.0,7600.0,290.0,15800.0,2475.0,4125.0,20750.0,144.0,5275.0,255.0,13581.0,7100.0,490.0,19400.0,16566.0,255.0,325.0,16993.0,6605.0,5075.0,0.0,312.5,0.0,18353.0,309.5,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5
2019-11-11,100.82,6.5,33500.0,0.0,6750.0,238.0,14709.0,13058.0,13839.0,82.0,316.5,5125.0,98.0,27450.0,27950.0,240.0,231.0,290.0,28000.0,265.0,5275.0,90000.0,17247.33606557377,12469.0,425.0,78.0,7850.0,525.0,11525.0,12702.0,7600.0,298.0,15800.0,2460.0,3925.0,20750.0,134.0,5200.0,260.0,13494.0,7100.0,490.0,19400.0,16566.0,260.0,327.5,16993.0,6605.0,5075.0,0.0,315.0,0.0,18353.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5
2019-11-18,100.82,6.5,32300.0,0.0,6750.0,240.0,14477.0,12845.0,13893.0,82.0,315.0,5125.0,101.0,27450.0,27950.0,242.0,233.0,290.0,28000.0,270.0,5275.0,90000.0,17241.967213114753,12563.0,425.0,78.0,7850.0,525.0,11525.0,12713.0,7600.0,302.0,15800.0,2460.0,3925.0,20750.0,135.0,5200.0,260.0,13513.0,7100.0,490.0,19400.0,16566.0,261.0,330.0,16993.0,6605.0,5075.0,0.0,319.0,0.0,18353.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5
2019-11-25,100.82,6.5,32200.0,0.0,6750.0,239.0,14627.0,12149.0,14167.0,86.0,322.5,5125.0,103.5,27450.0,27950.0,246.0,235.0,300.0,28000.0,275.0,5275.0,90000.0,17236.59836065574,12840.0,425.0,82.0,7850.0,525.0,11525.0,13100.0,7600.0,305.0,15800.0,2460.0,3925.0,20750.0,133.0,5200.0,265.0,13559.0,7100.0,490.0,19400.0,16566.0,262.0,332.5,16993.0,6605.0,5075.0,0.0,322.5,0.0,18353.0,320.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5
2019-12-02,100.82,6.5,31800.0,0.0,6750.0,245.0,15019.0,12756.0,14373.0,88.0,327.5,5125.0,103.5,27450.0,27950.0,245.0,239.0,305.0,28000.0,275.0,5275.0,90000.0,17231.22950819672,13215.0,425.0,84.0,7850.0,525.0,11525.0,13370.0,7600.0,306.0,15800.0,2460.0,3925.0,20750.0,135.0,5200.0,270.0,14161.0,7100.0,490.0,19400.0,16566.0,266.0,336.0,16993.0,6605.0,5075.0,0.0,326.0,0.0,18353.0,325.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0
